ts,account_id,amount,seg_score,label
2025-08-22 04:23:37.184735+00:00,ACCT1000,118.75747566213423,0.5791294495414749,False
2025-08-22 03:51:31.184735+00:00,ACCT1004,138.44744400048683,0.578154983417059,False
2025-08-22 03:44:55.184735+00:00,ACCT1004,185.69896150135682,0.5769688633566784,False
2025-08-22 04:23:31.184735+00:00,ACCT1000,544.7874986756425,0.5729907842196887,False
2025-08-22 03:52:01.184735+00:00,ACCT1000,59.53538867591057,0.5682476959851279,False
2025-08-22 03:48:25.184735+00:00,ACCT1001,57.86942239379293,0.5681156875184518,False
2025-08-22 03:59:07.184735+00:00,ACCT1004,137.5923148602362,0.5674431454068412,False
2025-08-22 03:43:43.184735+00:00,ACCT1003,52.144532831024556,0.5663469243476051,False
2025-08-22 03:52:43.184735+00:00,ACCT1003,91.8784132974824,0.5663298033733467,False
2025-08-22 03:40:43.184735+00:00,ACCT1000,43.400635750380175,0.5660693278954673,False
